company,year,quarter,metric,sub-metric,value
SMIC,2012,4,inv,,295.7
SMIC,2013,1,inv,,284.7
SMIC,2013,2,inv,,308.3
SMIC,2013,3,inv,,290.0
SMIC,2013,4,inv,,286.3
SMIC,2014,1,inv,,294.4
SMIC,2014,2,inv,,319.1
SMIC,2014,3,inv,,315.4
SMIC,2014,4,inv,,316.0
SMIC,2015,1,inv,,340.9
SMIC,2015,2,inv,,365.3
SMIC,2015,3,inv,,399.0
SMIC,2015,4,inv,,387.3
SMIC,2016,1,inv,,386.2
SMIC,2016,2,inv,,404.3
SMIC,2016,3,inv,,459.3
SMIC,2016,4,inv,,464.2
SMIC,2017,1,inv,,503.8
SMIC,2017,2,inv,,577.2
SMIC,2017,3,inv,,625.3
SMIC,2017,4,inv,,622.7
SMIC,2018,1,inv,,699.8
SMIC,2018,2,inv,,697.0
SMIC,2018,3,inv,,698.0
SMIC,2018,4,inv,,593.0
SMIC,2019,1,inv,,661.6
SMIC,2019,2,inv,,647.2
SMIC,2019,3,inv,,645.8
SMIC,2019,4,inv,,628.9
SMIC,2020,1,inv,,616.7
SMIC,2020,2,inv,,669.2
SMIC,2020,3,inv,,647.6
SMIC,2020,4,inv,,798.8
SMIC,2021,1,inv,,889.8
SMIC,2021,2,inv,,973.0
SMIC,2021,3,inv,,"1,105.4"
SMIC,2021,4,inv,,"1,193.8"
SMIC,`,1,capex,,-84.3
SMIC,2003,2,capex,,-84.3
SMIC,2003,3,capex,,-142.2
SMIC,2003,4,capex,,-142.2
SMIC,2004,1,capex,,-226.0
SMIC,2004,2,capex,,-351.8
SMIC,2004,3,capex,,-617.0
SMIC,2004,4,capex,,-643.9
SMIC,2005,1,capex,,-248.5
SMIC,2005,2,capex,,-227.2
SMIC,2005,3,capex,,-188.2
SMIC,2005,4,capex,,-208.7
SMIC,2006,1,capex,,-197.5
SMIC,2006,2,capex,,-164.9
SMIC,2006,3,capex,,-241.5
SMIC,2006,4,capex,,-278.7
SMIC,2007,1,capex,,-157.7
SMIC,2007,2,capex,,-160.0
SMIC,2007,3,capex,,-161.1
SMIC,2007,4,capex,,-238.4
SMIC,2008,1,capex,,-114.2
SMIC,2008,2,capex,,-204.3
SMIC,2008,3,capex,,-220.9
SMIC,2008,4,capex,,-129.6
SMIC,2009,1,capex,,-72.0
SMIC,2009,2,capex,,-44.8
SMIC,2009,3,capex,,-51.4
SMIC,2009,4,capex,,-49.1
SMIC,2010,1,capex,,-73.0
SMIC,2010,2,capex,,-92.0
SMIC,2010,3,capex,,-157.5
SMIC,2010,4,capex,,-275.0
SMIC,2011,1,capex,,-392.6
SMIC,2011,2,capex,,-284.2
SMIC,2011,3,capex,,-183.3
SMIC,2011,4,capex,,-70.8
SMIC,2012,1,capex,,-116.4
SMIC,2012,2,capex,,-73.0
SMIC,2012,3,capex,,-117.4
SMIC,2012,4,capex,,-84.8
SMIC,2013,1,capex,,-131.5
SMIC,2013,2,capex,,-179.6
SMIC,2013,3,capex,,-255.6
SMIC,2013,4,capex,,-83.5
SMIC,2014,1,capex,,-118.6
SMIC,2014,2,capex,,-108.7
SMIC,2014,3,capex,,-212.3
SMIC,2014,4,capex,,-213.6
SMIC,2015,1,capex,,-224.4
SMIC,2015,2,capex,,-235.5
SMIC,2015,3,capex,,-289.0
SMIC,2015,4,capex,,-481.8
SMIC,2016,1,capex,,-578.2
SMIC,2016,2,capex,,-933.1
SMIC,2016,3,capex,,-756.3
SMIC,2016,4,capex,,-489.6
SMIC,2017,1,capex,,-613.5
SMIC,2017,2,capex,,-626.3
SMIC,2017,3,capex,,-691.2
SMIC,2017,4,capex,,-356.3
SMIC,2018,1,capex,,-366.3
SMIC,2018,2,capex,,-539.1
SMIC,2018,3,capex,,-477.8
SMIC,2018,4,capex,,-425.1
SMIC,2019,1,capex,,-329.0
SMIC,2019,2,capex,,-824.1
SMIC,2019,3,capex,,-387.7
SMIC,2019,4,capex,,-328.9
SMIC,2020,1,capex,,-665.0
SMIC,2020,2,capex,,-731.9
SMIC,2020,3,capex,,"-1,766.1"
SMIC,2020,4,capex,,"-2,111.7"
SMIC,2021,1,capex,,-690.0
SMIC,2021,2,capex,,-675.4
SMIC,2021,3,capex,,-988.0
SMIC,2021,4,capex,,"-1,766.8"
TSMC,2001,1,rev,,"32,907.8"
TSMC,2001,2,rev,,"37,537.5"
TSMC,2001,3,rev,,"30,034.7"
TSMC,2001,4,rev,,"30,034.7"
TSMC,2003,4,rev,,"57,780.0"
TSMC,2004,4,rev,,"63,875.0"
TSMC,2005,1,rev,,"56,857.0"
TSMC,2005,2,rev,,"59,978.7"
TSMC,2005,3,rev,,"70,501.0"
TSMC,2005,4,rev,,"79,228.1"
TSMC,2006,1,rev,,"77,850.0"
TSMC,2006,2,rev,,"82,118.2"
TSMC,2006,3,rev,,"82,475.8"
TSMC,2006,4,rev,,"74,963.3"
TSMC,2007,1,rev,,"64,897.4"
TSMC,2007,2,rev,,"74,917.9"
TSMC,2007,3,rev,,"88,955.5"
TSMC,2007,4,rev,,"93,859.8"
TSMC,2008,1,rev,,"87,480.0"
TSMC,2008,2,rev,,"88,136.7"
TSMC,2008,3,rev,,"92,978.6"
TSMC,2008,4,rev,,"64,562.4"
TSMC,2009,1,rev,,"39,500.1"
TSMC,2009,2,rev,,"74,211.7"
TSMC,2009,3,rev,,"89,936.0"
TSMC,2009,4,rev,,"92,094.4"
TSMC,2010,1,rev,,"92,186.7"
TSMC,2010,2,rev,,"104,962.3"
TSMC,2010,3,rev,,"112,246.7"
TSMC,2010,4,rev,,"110,142.2"
TSMC,2011,1,rev,,"105,377.5"
TSMC,2011,2,rev,,"110,508.4"
TSMC,2011,3,rev,,"106,483.6"
TSMC,2011,4,rev,,"104,711.1"
TSMC,2012,1,rev,,"105,614.8"
TSMC,2012,2,rev,,"128,186.3"
TSMC,2012,3,rev,,"141,499.3"
TSMC,2012,4,rev,,"131,444.9"
TSMC,2013,1,rev,,"132,755.0"
TSMC,2013,2,rev,,"155,886.3"
TSMC,2013,3,rev,,"162,577.0"
TSMC,2013,4,rev,,"145,805.9"
TSMC,2014,1,rev,,"148,215.2"
TSMC,2014,2,rev,,"183,020.5"
TSMC,2014,3,rev,,"209,049.7"
TSMC,2014,4,rev,,"222,521.1"
TSMC,2015,1,rev,,"222,034.1"
TSMC,2015,2,rev,,"205,439.8"
TSMC,2015,3,rev,,"212,504.9"
TSMC,2015,4,rev,,"203,518.6"
TSMC,2016,1,rev,,"203,495.4"
TSMC,2016,2,rev,,"221,809.8"
TSMC,2016,3,rev,,"260,405.9"
TSMC,2016,4,rev,,"262,227.2"
TSMC,2017,1,rev,,"233,914.4"
TSMC,2017,2,rev,,"213,855.2"
TSMC,2017,3,rev,,"252,107.3"
TSMC,2017,4,rev,,"277,570.2"
TSMC,2018,1,rev,,"248,078.7"
TSMC,2018,2,rev,,"233,276.8"
TSMC,2018,3,rev,,"260,347.9"
TSMC,2018,4,rev,,"289,770.2"
TSMC,2019,1,rev,,"218,704.5"
TSMC,2019,2,rev,,"240,998.5"
TSMC,2019,3,rev,,"293,045.4"
TSMC,2019,4,rev,,"317,237.1"
TSMC,2020,1,rev,,"310,597.2"
TSMC,2020,2,rev,,"310,698.4"
TSMC,2020,3,rev,,"356,426.2"
TSMC,2020,4,rev,,"361,533.1"
TSMC,2021,1,rev,,"362,410.2"
TSMC,2021,2,rev,,"372,145.1"
TSMC,2021,3,rev,,"414,670.4"
TSMC,2021,4,rev,,"438,189.3"
TSMC,2001,1,inv,,"8,003.8"
TSMC,2001,2,inv,,"8,019.7"
TSMC,2001,3,inv,,"9,828.3"
TSMC,2001,4,inv,,"9,828.3"
TSMC,2003,4,inv,,"12,135.3"
TSMC,2004,4,inv,,13267.5
TSMC,2005,1,inv,,"14,688.0"
TSMC,2005,2,inv,,"15,158.8"
TSMC,2005,3,inv,,"16,239.0"
TSMC,2005,4,inv,,"17,728.3"
TSMC,2006,1,inv,,"18,409.0"
TSMC,2006,2,inv,,"20,051.2"
TSMC,2006,3,inv,,"20,338.0"
TSMC,2006,4,inv,,"21,430.7"
TSMC,2007,1,inv,,"22,259.0"
TSMC,2007,2,inv,,"24,045.3"
TSMC,2007,3,inv,,"24,532.2"
TSMC,2007,4,inv,,"23,862.3"
TSMC,2008,1,inv,,"21,889.6"
TSMC,2008,2,inv,,"23,358.8"
TSMC,2008,3,inv,,"21,817.2"
TSMC,2008,4,inv,,"14,876.6"
TSMC,2009,1,inv,,"14,775.2"
TSMC,2009,2,inv,,"18,973.9"
TSMC,2009,3,inv,,"19,176.1"
TSMC,2009,4,inv,,"20,913.8"
TSMC,2010,1,inv,,"22,694.2"
TSMC,2010,2,inv,,"24,799.9"
TSMC,2010,3,inv,,"26,663.4"
TSMC,2010,4,inv,,"28,405.9"
TSMC,2011,1,inv,,"31,787.2"
TSMC,2011,2,inv,,"31,523.2"
TSMC,2011,3,inv,,"25,692.2"
TSMC,2011,4,inv,,"24,840.6"
TSMC,2012,1,inv,,"27,759.2"
TSMC,2012,2,inv,,"30,780.5"
TSMC,2012,3,inv,,"33,249.0"
TSMC,2012,4,inv,,"37,830.5"
TSMC,2013,1,inv,,"37,833.5"
TSMC,2013,2,inv,,"38,614.9"
TSMC,2013,3,inv,,"36,916.5"
TSMC,2013,4,inv,,"37,494.9"
TSMC,2014,1,inv,,"43,481.3"
TSMC,2014,2,inv,,"50,954.3"
TSMC,2014,3,inv,,"65,337.0"
TSMC,2014,4,inv,,"66,338.0"
TSMC,2015,1,inv,,"64,599.7"
TSMC,2015,2,inv,,"66,278.6"
TSMC,2015,3,inv,,"65,066.2"
TSMC,2015,4,inv,,"67,052.3"
TSMC,2016,1,inv,,"57,242.3"
TSMC,2016,2,inv,,"60,705.8"
TSMC,2016,3,inv,,"53,882.1"
TSMC,2016,4,inv,,"48,682.2"
TSMC,2017,1,inv,,"50,389.0"
TSMC,2017,2,inv,,"61,010.5"
TSMC,2017,3,inv,,"73,893.9"
TSMC,2017,4,inv,,"73,880.7"
TSMC,2018,1,inv,,"85,215.9"
TSMC,2018,2,inv,,"99,032.1"
TSMC,2018,3,inv,,"105,336.6"
TSMC,2018,4,inv,,"103,231.0"
TSMC,2019,1,inv,,"108,682.4"
TSMC,2019,2,inv,,"108,231.9"
TSMC,2019,3,inv,,"96,685.7"
TSMC,2019,4,inv,,"82,981.2"
TSMC,2020,1,inv,,"78,277.8"
TSMC,2020,2,inv,,"85,788.1"
TSMC,2020,3,inv,,"109,509.5"
TSMC,2020,4,inv,,"137,353.4"
TSMC,2021,1,inv,,"154,567.6"
TSMC,2021,2,inv,,"170,438.7"
TSMC,2021,3,inv,,"182,233.8"
TSMC,2021,4,inv,,"193,102.3"
TSMC,2001,1,capex,,"-19,393.3"
TSMC,2001,2,capex,,"-19,393.3"
TSMC,2001,3,capex,,"-15,707.4"
TSMC,2001,4,capex,,"-15,707.4"
TSMC,2003,4,capex,,-12800.0
TSMC,2004,4,capex,,-20500.0
TSMC,2005,1,capex,,"-41,530.0"
TSMC,2005,2,capex,,"-14,239.4"
TSMC,2005,3,capex,,"-10,491.0"
TSMC,2005,4,capex,,"-13,618.3"
TSMC,2006,1,capex,,"-11,510.0"
TSMC,2006,2,capex,,"-21,390.9"
TSMC,2006,3,capex,,"-28,256.2"
TSMC,2006,4,capex,,"-17,580.2"
TSMC,2007,1,capex,,"-13,958.6"
TSMC,2007,2,capex,,"-25,344.7"
TSMC,2007,3,capex,,"-24,916.9"
TSMC,2007,4,capex,,"-19,780.9"
TSMC,2008,1,capex,,"-15,313.1"
TSMC,2008,2,capex,,"-22,273.6"
TSMC,2008,3,capex,,"-10,378.3"
TSMC,2008,4,capex,,"-11,257.6"
TSMC,2009,1,capex,,"-5,617.0"
TSMC,2009,2,capex,,"-7,415.3"
TSMC,2009,3,capex,,"-32,038.1"
TSMC,2009,4,capex,,"-42,714.5"
TSMC,2010,1,capex,,"-46,135.8"
TSMC,2010,2,capex,,"-52,721.7"
TSMC,2010,3,capex,,"-42,150.8"
TSMC,2010,4,capex,,"-45,935.9"
TSMC,2011,1,capex,,"-81,262.4"
TSMC,2011,2,capex,,"-64,880.5"
TSMC,2011,3,capex,,"-38,048.2"
TSMC,2011,4,capex,,"-29,771.5"
TSMC,2012,1,capex,,"-48,570.6"
TSMC,2012,2,capex,,"-59,467.5"
TSMC,2012,3,capex,,"-78,333.6"
TSMC,2012,4,capex,,"-59,765.7"
TSMC,2013,1,capex,,"-80,418.5"
TSMC,2013,2,capex,,"-78,400.4"
TSMC,2013,3,capex,,"-54,821.1"
TSMC,2013,4,capex,,"-73,954.8"
TSMC,2014,1,capex,,"-114,905.3"
TSMC,2014,2,capex,,"-73,328.0"
TSMC,2014,3,capex,,"-47,881.7"
TSMC,2014,4,capex,,"-52,425.0"
TSMC,2015,1,capex,,"-48,875.7"
TSMC,2015,2,capex,,"-53,814.0"
TSMC,2015,3,capex,,"-70,303.7"
TSMC,2015,4,capex,,"-84,523.5"
TSMC,2016,1,capex,,"-38,141.4"
TSMC,2016,2,capex,,"-73,585.7"
TSMC,2016,3,capex,,"-103,775.5"
TSMC,2016,4,capex,,"-112,542.8"
TSMC,2017,1,capex,,"-102,505.6"
TSMC,2017,2,capex,,"-105,188.5"
TSMC,2017,3,capex,,"-61,714.1"
TSMC,2017,4,capex,,"-61,180.1"
TSMC,2018,1,capex,,"-71,847.2"
TSMC,2018,2,capex,,"-59,681.2"
TSMC,2018,3,capex,,"-69,948.6"
TSMC,2018,4,capex,,"-114,104.9"
TSMC,2019,1,capex,,"-75,942.1"
TSMC,2019,2,capex,,"-116,352.7"
TSMC,2019,3,capex,,"-98,117.8"
TSMC,2019,4,capex,,"-170,009.5"
TSMC,2020,1,capex,,"-192,559.6"
TSMC,2020,2,capex,,"-126,698.5"
TSMC,2020,3,capex,,"-99,305.6"
TSMC,2020,4,capex,,"-88,675.0"
TSMC,2021,1,capex,,"-248,028.7"
TSMC,2021,2,capex,,"-166,971.1"
TSMC,2021,3,capex,,"-188,639.9"
TSMC,2021,4,capex,,"-235,556.0"